"country","yr","elect_yr","elect_vio","electID","polity2","elect_sys","party_comp","elect_monitor","cand_restrict","social_power","gdppc","regime_type"
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0215-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,1,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",1996,1996,0,"771-1996-0612-L1",6,0,7,0,1,1.729,387.384863171262,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,0,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
"Bangladesh",2001,2001,1,"771-2001-1001-L1",6,0,7,0,1,1.729,410.048540904043,6
