"country","yr","elect_yr","elect_vio","polity2","elect_sys","party_comp","elect_monitor","cand_restrict","social_power","gdppc","regime_type"
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,0,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,0,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1992,1992,1,-5,0,3,1,1,0.333,332.950251417753,-5
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,0,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",1997,1997,1,4,0,8,1,1,0.618,462.40486753213,4
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,0,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2002,2002,1,8,0,9,0,1,0.618,401.092584018042,8
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,0,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
"Kenya",2007,2007,1,7,0,7,1,1,0.642,840.191631882336,7
